id,texto,author_id,sentimento,sentimentoNLTK
"1,63906888830549E+018",@RMBRAFAEL @SantaCruzFC Fechou com Felipe msm??,,neu,neu
"1,63906874078762E+018","@SantaCruzFC Tirar ele para trazer quem? Se não temos dinheiro disponível para ficar demitindo e contratando outro, espero que não tragam mais um entregador de camisas, há em tempo não esqueçam de  indenizar o Profissional demitido Ok, Chega de Onerar o Passivo.",,neg,pos
"1,63906860704795E+018","@SantaCruzFC Fez bem,  sendo que metade do ano é de férias. Tá mais que certo",,pos,neu
"1,639067748323E+018",RT @SantaCruzFC: #CopaDoNordeste - Fim de jogo.,,neu,neu
"1,63906760464713E+018",RT @flmhugo: Saiu na rádio que a diretoria do @SantaCruzFC acabou de confirmar que Pipico atuará como jogador-treinador nos últimos 3 jogos…,,neu,neu
"1,63906703154582E+018","@ge_pernambuco Meu amigo, depois da passagem pelo @nauticope esse cara devia ser proibido de entrar no estado por qualquer motivo que não seja turístico. Que contratação medonha @SantaCruzFC !!!",,neg,neg
"1,63906686545154E+018",@ge_pernambuco Não  é possível que os diretores de futebol no @SantaCruzFC não vejam que os trabalhos de Conceição não  foram bons... se não avaliaram é  só olhar um lote de comentários avisando que será pior que  Ranielle... ⚫️⚪️🔴,,neg,neg
"1,63906671536258E+018","@NE45Minutos @SantaCruzFC @nauticope @sampaiocorrea Kkkkkkkkk 
Vai ser um tal de box to box 
Kkkkkkk",,pos,neu
"1,63906640669956E+018","@DiogoDK19 @CavalinCoral @SantaCruzFC Eu to aqui pensando o tempo que o maluco gastou catando post por post, cortando e editando só porque um cara qualquer fica fazendo zueira futebolistica na internet kkkkkkkkkkkkk eita entrada de mente do carai",,neu,neu
"1,63906602169577E+018",Boa sorte aos torcedores do @SantaCruzFC. https://t.co/yzvdnBbEoe,,pos,neu
"1,63906461117646E+018",@OficialSala12 @SantaCruzFC veja isso,,neg,neu
"1,63906392030748E+018",Vai tomar no cu ALN. @SantaCruzFC rumo ao campeonato Pernambucano e só em 2024. https://t.co/VLN5lbJmWe,,neg,neg
"1,63906375863803E+018",@futnostalgico @SantaCruzFC Rinaldo jogou com Pelé no amistoso do Brasil em 90 ou 91.,,neu,neg
"1,63906353553052E+018",RT @RMBRAFAEL: Parabéns ALN e sua turma. Lembrando que 4 meses é a média visse @SantaCruzFC,,neu,neu
"1,63906347062786E+018",@SantaCruzFC O Santa Cruz tá lascado na mão de ALN,,neg,neu
"1,63906328252591E+018",@SantaCruzFC Para time ruim não existe técnico bom.,,neg,neu
"1,63906303301505E+018",@Ju_Eng_Teixeira @SantaCruzFC O Santa Cruz tá lascado na mão desse ALN.,,neu,neu
"1,63906139276957E+018","@ClubedoPorto, @Retrofcbrasil, @SantaCruzFC, @sportrecife e Torres. 

Confira: https://t.co/NckZ3a6g3a",,neu,neu
"1,63905978082305E+018","RT @jeffers30071995: Enquanto o futuro do clube for decidido em um almoço com conchavos sobre o lema de ""união"" onde as vaidades ficam acim…",,neg,neu
"1,63905960150841E+018",RT @RMBRAFAEL: Parabéns ALN e sua turma. Lembrando que 4 meses é a média visse @SantaCruzFC,,neu,neu
"1,6390594277552E+018",@Ju_Eng_Teixeira @SantaCruzFC É porque no Santa ainda se manda cartas e fax,,neg,neg
"1,63905940047098E+018",RT @SantosSaymmon: @SantaCruzFC #FelipeConceicaoNão É de uma puta irresponsabilidade afastar Ranielle Ribeiro para trazer Felipe Conceição.…,,neg,neu
"1,63905939529548E+018","RT @Ricardo58941071: @SantaCruzFC ALN e a diretoria amadora de futebol já caíram, ou está esperando Felipe conceição para juntos fecharem a…",,neg,neu
"1,63905865529858E+018",@tiaprinotwiter @amoracamisape @SantaCruzFC E a camisa do luto,,neg,neu
"1,63905753239099E+018",@RMBRAFAEL @SantaCruzFC Pronto!! Não teremos calendário e nem subiremos...,,neg,neu
"1,63905745654118E+018","RT @SantaCruzFC: Informamos que, após reunião da diretoria, ficou definido que Ranielle Ribeiro não é mais o técnico da equipe. Desejamos s…",,neu,neu
"1,63905697217053E+018",RT @Gisely_Freitass: @SantaCruzFC ao menos uma notícia boa no meio de tanta desgraça,,pos,neg
"1,63905674185694E+018",RT @SantaCruzFC: Renovado! O goleiro Michael renovou seu contrato com o Santa Cruz e vai defender o tricolor até o fim do estadual de 2024.…,,neu,pos
"1,63905633675849E+018",Parabéns ALN e sua turma. Lembrando que 4 meses é a média visse @SantaCruzFC https://t.co/6Aioun0w71,,pos,neu
"1,6390558514777E+018",@SantaCruzFC FELIPE CONCEIÇÃO NAOOOOO,,neg,neu
"1,63905473437078E+018",@Eamvd081 @SantaCruzFC devolvam meu rival 😭,,neg,neu
"1,63905391998375E+018",@BoscoCaminha @SantaCruzFC Que merda do carai ein?,,neg,neu
"1,63905379677625E+018",@futnostalgico @SantaCruzFC Saudosa época do Santa Cruz x Adidas.,,neu,neu
"1,63905338991618E+018",RT @flmhugo: Saiu na rádio que a diretoria do @SantaCruzFC acabou de confirmar que Pipico atuará como jogador-treinador nos últimos 3 jogos…,,neu,neu
"1,63905313306095E+018",Capitão pitomba disse que vai agir no @SantaCruzFC. 😂,,pos,neg
"1,63919683137586E+018","RT @sportrecife: BASTIDORES DA LIDERANÇA NO AR! 👑

A vitória veio e a liderança também. Que dia, que encerramento de primeira fase: AQUI É…",,pos,neg
"1,63919609071605E+018",@Matheeush1905 @Adryanmm @sportrecife fica assim pra quem não é sócio,,neu,neu
"1,63919499274396E+018",@bastidoresport @sportrecife Ele é muito fraco.,,neg,neu
"1,63919300131333E+018",@sportrecife Tuuuuuuuudooooooooooooo,,pos,neu
"1,63919293479165E+018","@ednardu @sportrecife Sim, o site gosta de dar bug tem que seguir tentando",,neg,neu
"1,63919259868959E+018","@SofascoreBR @sportrecife E Juba

Vcs estão cuidando bem do meu jogador ?",,neu,neu
"1,63919017559814E+018",RT @sportrecife: Líder em todo lugar ao mesmo tempo! 👑 https://t.co/InMg3qxYsn,,pos,neu
"1,63918838225636E+018",Sobre ser o maior do nordeste! O @sportrecife é foda! E a minhoca colorida se foi...😁😁 https://t.co/f20ZwxY5qL,,pos,neu
"1,63918644384616E+018","RT @sportrecife: BASTIDORES DA LIDERANÇA NO AR! 👑

A vitória veio e a liderança também. Que dia, que encerramento de primeira fase: AQUI É…",,pos,neg
"1,63918505842985E+018","@sportrecife Sou sócio, estou em dia mas não estou conseguindo comprar ingresso. Todos os setores estão cinza.",,neg,neu
"1,63918460693003E+018","RT @sportrecife: BASTIDORES DA LIDERANÇA NO AR! 👑

A vitória veio e a liderança também. Que dia, que encerramento de primeira fase: AQUI É…",,pos,neg
"1,63918375775947E+018","RT @reporterantonio: E há precedente pra isso: contra o próprio @nauticope na Copa do Nordeste desse ano, o CRB conseguiu a liberação da to…",,pos,neu
"1,63918249327746E+018",@CopaNordesteCBF @sportrecife @ABCFC @cssergipeofc @CRBoficial Raphael Luz fácil https://t.co/6MAGz1glzo,,neu,neu
"1,63918193217596E+018","RT @DAZN_BRA: PINTOU O OSCAR?

O desempenho do @sportrecife nesta temporada é digno de cinema 👏🏾👏🏾👏🏾

SEGUE O LÍDER!!! PEEEEEEEELO SPORT NA…",,pos,neu
"1,63918071018672E+018",@CopaNordesteCBF @sportrecife @ABCFC @FortalezaEC @ferroviario Vou botar em Sabino mas o melhor é Thierry do Sport 🦁,,pos,neu
"1,6391800610089E+018","@sportrecife ""Não perca mais tempo procurando por desenhos, filmes e seriados incríveis! 

Siga agora o canal do Pato Donald e tenha acesso aos melhores clássicos de todos os tempos! 

Clique no link e comece a assistir agora mesmo! 

RETWEET  também!

https://t.co/8NZ3t8YKNp",,neu,neg
"1,6391746088963E+018","RT @CopaNordesteCBF: Vote no melhor ATACANTE da Fase de Grupos da #CopaDoNordeste 2023! #TimeDosSonhosAssaí

- Vagner Love / @sportrecife
-…",,pos,pos
"1,63917457241397E+018","RT @CopaNordesteCBF: Vote no melhor MEIA da Fase de Grupos da #CopaDoNordeste 2023! #TimeDosSonhosAssaí

- Guilherme Castilho / @CearaSC
-…",,pos,neg
"1,63917451780421E+018","RT @CopaNordesteCBF: Vote no melhor VOLANTE da Fase de Grupos da #CopaDoNordeste 2023! #TimeDosSonhosAssaí

- Fabinho / @sportrecife
- Rich…",,pos,neg
"1,639168729153E+018","RT @dudascr_: Faz um pré jogo visse @sportrecife, bota um pagode, bota mais bares funcionando pq qualquer jogo q tem um pouco mais de gente…",,pos,neu
"1,63916400647566E+018","RT @SofascoreBR: 🔎 O @SportRecife é o time com mais gols marcados em 2023 entre os 40 das Séries A e B! 💪💪

⚔️ 19 jogos
✅ 14 vitórias (!)
❌…",,pos,neu
"1,63915874764497E+018",RT @bastidoresport: A CBF tirou onda com a cara do Sport colocando o mesmo árbitro de Sport x Sergipe pra domingo. Mais uma vez um árbitro…,,neg,neu
"1,63915516643474E+018","RT @sportrecife: BASTIDORES DA LIDERANÇA NO AR! 👑

A vitória veio e a liderança também. Que dia, que encerramento de primeira fase: AQUI É…",,pos,neg
"1,63914328140464E+018","@pk_1918 @CopaNordesteCBF @ABCFC @CearaSC @FortalezaEC @sportrecife Ué, o cara é o líder e vcs achavam que a gente ia preferir o vice líder?",,pos,neu
"1,63913957205867E+018",RT @JaoVictor87: @DAZN_BRA @sportrecife VAI QUEIMANDO SENHOR https://t.co/2CzaYkX1L9,,pos,neu
"1,63913220660069E+018","RT @dudascr_: Faz um pré jogo visse @sportrecife, bota um pagode, bota mais bares funcionando pq qualquer jogo q tem um pouco mais de gente…",,pos,neu
"1,63912766227375E+018","RT @sportrecife: Torcida, estamos com uma carga de ingressos promocionais para a Arquibancada Frontal! 🎟️ #EuVouPraIlha 

Acesse https://t.…",,neu,neu
"1,63912599077244E+018",RT @bastidoresport: A CBF tirou onda com a cara do Sport colocando o mesmo árbitro de Sport x Sergipe pra domingo. Mais uma vez um árbitro…,,pos,neu
"1,6391237585303E+018",@sportrecife Os cambistas vão a loucura!!,,pos,neu
"1,63912157957233E+018",@CopaNordesteCBF @CearaSC @cssergipeofc @sportrecife @CRBoficial Isso nem e pergunta que se faça,,neg,neu
"1,63912042811871E+018",@galetosemosso @sportrecife Jogo grande? Sério? Contra o CRB? Sei...,,neg,neu
"1,63912008131242E+018",RT @sportrecife: CHEGANDO LÁ NA ILHA DO RETIRO! 🎶 #EuVouPraIlha https://t.co/iTbWEyn6sY,,pos,neu
"1,63911827240981E+018","RT @SofascoreBR: 🔎 @SportRecife na Copa do Nordeste 2023:

⚔️ 8 jogos
✅ 6 vitórias
⚖️ 1 empate
❌ 1 derrota
📊 79.2% apv.
⚽️ 19 gols marcados…",,pos,neu
"1,63911740597142E+018","RT @dudascr_: Faz um pré jogo visse @sportrecife, bota um pagode, bota mais bares funcionando pq qualquer jogo q tem um pouco mais de gente…",,pos,neu
"1,63911740178561E+018","@germak77, Esse Jogou no Meu Time, no Brasil. No @sportrecife.  
😃 https://t.co/7Y7WHcSFVC",,pos,neg
"1,63911687979603E+018",@njdmarlon O maior do nordeste é claro @sportrecife,,pos,neu
"1,63911617846249E+018","@sportrecife Bela Merda em, rebaixado para a série A2 do Paulistão.

 Fico feliz que estejam fazendo caridade com nosso dinheiro que pagamos o sócio torcedor.",,neg,neu
"1,63911411977629E+018","@rhuanlinss @bastidoresport @sportrecife @YuriRomao17 Ele diz logo que &gt;&gt;NÃO FOI NOTIFICADO&lt;&lt; 

sem paciência p esse senhor já",,neg,neu
"1,63911198073147E+018","RT @sportrecife: Bom dia, rubro-negros! A venda online para Sport x CRB está aberta, exclusivamente para os sócios. #EuVouPraIlha 🏟

Veja t…",,neu,neu
"1,63911131947438E+018","@GodSatoruGojo @SofascoreBR @sportrecife Joga contra os grande Resende, Boa vista e Madureira kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk vai se fuder mlk",,neg,neu
"1,63911089013284E+018",RT @sportrecife: #ÉDoLeão! 🦁 O zagueiro Alisson Cassiano é o mais novo reforço do Sport. Seja muito bem-vindo ao Clube: https://t.co/CrSiGl…,,neu,neu
"1,63911070966049E+018","RT @SofascoreBR: 🔎 O @SportRecife é o time com mais gols marcados em 2023 entre os 40 das Séries A e B! 💪💪

⚔️ 19 jogos
✅ 14 vitórias (!)
❌…",,pos,neu
"1,63910945183042E+018",RT @sportrecife: Chegamos às 6h da manhã de Maceió e já nos reapresentamos. Hoje foi dia de treino! 🔥 https://t.co/SGRaAVKxCj,,pos,neu
"1,63910943835018E+018",RT @sportrecife: Estão acordados para assistir aos bastidores de liderança?! 👑🎬,,pos,neu
"1,63910942346023E+018",RT @sportrecife: CHEGANDO LÁ NA ILHA DO RETIRO! 🎶 #EuVouPraIlha https://t.co/iTbWEyn6sY,,pos,neu
"1,63910926235282E+018",RT @bastidoresport: A CBF tirou onda com a cara do Sport colocando o mesmo árbitro de Sport x Sergipe pra domingo. Mais uma vez um árbitro…,,pos,neu
"1,63910891299666E+018","RT @sportrecife: Torcida, estamos com uma carga de ingressos promocionais para a Arquibancada Frontal! 🎟️ #EuVouPraIlha 

Acesse https://t.…",,pos,neu
"1,63910834983165E+018",@rhuanlinss @bastidoresport @sportrecife @YuriRomao17 Yuri romão e merda é a mesma coisa. Toda vez q ele se posiciona contra alguma coisa acontece o inverso do que ele falou. Nunca vi um juridico pior.,,pos,neu
"1,63910776258295E+018",Devolvaaa meu sociais agoraaaa @sportrecife  🥺🥺🥺🥺🥺 https://t.co/r9kQqerXnR,,pos,neu
"1,63910734017031E+018",@JhonatanSatiro @sportrecife Vai ter 30k mas ngm precisa ficar sabendo 🤣🤣,,pos,neu
"1,63910720073488E+018","RT @sportrecife: Torcida, estamos com uma carga de ingressos promocionais para a Arquibancada Frontal! 🎟️ #EuVouPraIlha 

Acesse https://t.…",,neu,neu
"1,63910584413346E+018","@GustavoAndrBra1 @CopaNordesteCBF @sportrecife @CRBoficial @ABCFC @nauticope @CearaSC @cssergipeofc @ferroviario Por incrível que pareça,sim. Não vi mais detalhes mas vi uma página do CRB postando.",,neg,neu
"1,63910372161004E+018",RT @sportrecife: CHEGANDO LÁ NA ILHA DO RETIRO! 🎶 #EuVouPraIlha https://t.co/iTbWEyn6sY,,pos,neu
"1,63910242049079E+018",@sportrecife Meu sonho!!!🤦🏻‍♂️,,neg,neu
"1,63910215743252E+018",@Kian0100 @renanfms @ECBahiaCityNews @sportrecife Mostra os troféus que ganhou em cima do Bahia aí,,pos,neu
"1,6391002377792E+018","RT @sportrecife: Torcida, estamos com uma carga de ingressos promocionais para a Arquibancada Frontal! 🎟️ #EuVouPraIlha 

Acesse https://t.…",,neu,neu
"1,63909974813617E+018",@sportrecife Quando abrir normal tem nem meia imagina promocional 🤣🤣🤣,,neg,neu
"1,63909956118763E+018","RT @DAZN_BRA: PINTOU O OSCAR?

O desempenho do @sportrecife nesta temporada é digno de cinema 👏🏾👏🏾👏🏾

SEGUE O LÍDER!!! PEEEEEEEELO SPORT NA…",,pos,neu
"1,63909936015462E+018",RT @sportrecife: DEVE SER MUITO DIFÍCIL SER PERNAMBUCANO E NÃO TORCER PELO SPORT 😭✊,,pos,neu
"1,63909917826448E+018","RT @DAZN_BRA: PINTOU O OSCAR?

O desempenho do @sportrecife nesta temporada é digno de cinema 👏🏾👏🏾👏🏾

SEGUE O LÍDER!!! PEEEEEEEELO SPORT NA…",,pos,neu
"1,63909790711378E+018","RT @anderbatist: #Sport | Quarto jogo seguido do Leão na Copa do Nordeste com arbitragem baiana. Duas vezes Diego Pombo Lopez, uma vez Emer…",,neu,neu
"1,6390974466713E+018","RT @sportrecife: Torcida, estamos com uma carga de ingressos promocionais para a Arquibancada Frontal! 🎟️ #EuVouPraIlha 

Acesse https://t.…",,pos,neu
"1,63909658149962E+018",@sportrecife O sistema da Imply/Eleven tickets é terrível. Esperei mais de 1h pra processar o pagamento. Ele foi feito mas o ingresso não foi gerado. Uma vergonha,,neg,neu
"1,63909651712546E+018",@SofascoreBR @sportrecife É o Enderson... Técnico bom!,,pos,neu
"1,63909632870043E+018",@sportrecife Vamos meu 🦁@sportrecife,,pos,neu
"1,63909572876843E+018","RT @sportrecife: BASTIDORES DA LIDERANÇA NO AR! 👑

A vitória veio e a liderança também. Que dia, que encerramento de primeira fase: AQUI É…",,pos,neg
"1,63909558128809E+018",@Bernardomelo05 @maiordonordeste @sportrecife Tenho 2.,,neu,neu
"1,63909520329764E+018",RT @sportrecife: CHEGANDO LÁ NA ILHA DO RETIRO! 🎶 #EuVouPraIlha https://t.co/iTbWEyn6sY,,pos,neu
"1,63909508371787E+018",@RicardoReporter @sportrecife Botaaa pra torar nos baianos,,pos,neu
"1,63909503249694E+018",RT @sportrecife: CHEGANDO LÁ NA ILHA DO RETIRO! 🎶 #EuVouPraIlha https://t.co/iTbWEyn6sY,,pos,neu
"1,63909425162247E+018","RT @dudascr_: Faz um pré jogo visse @sportrecife, bota um pagode, bota mais bares funcionando pq qualquer jogo q tem um pouco mais de gente…",,pos,neu
"1,63909335225466E+018","RT @sportrecife: BASTIDORES DA LIDERANÇA NO AR! 👑

A vitória veio e a liderança também. Que dia, que encerramento de primeira fase: AQUI É…",,pos,neg
"1,63909272666598E+018","@sportrecife Kd juba, ja fez a mala? ST",,pos,neu
"1,63909121881353E+018",RT @bastidoresport: A CBF tirou onda com a cara do Sport colocando o mesmo árbitro de Sport x Sergipe pra domingo. Mais uma vez um árbitro…,,neg,neu
"1,63909120680105E+018",@sportrecife Tu n vai resolver o problema dos sócios q n tão conseguindo comprar os ingressos????,,neg,pos
"1,63909101491152E+018",RT @sportrecife: CHEGANDO LÁ NA ILHA DO RETIRO! 🎶 #EuVouPraIlha https://t.co/iTbWEyn6sY,,pos,neu
"1,63909084578471E+018",@sportrecife Parabéns. 👋,,pos,neu
"1,63909080254983E+018",@sportrecife TUDOOOOOOO,,pos,neu
"1,63909066026226E+018","domingo, é dia de emoção…todos os caminhos levam a ilha. #ilhalotada @sportrecife",,pos,neu
"1,63909060004901E+018","RT @sportrecife: VITÓRIA RUBRO-NEGRA NA ITÁLIA! 🤌🏽

Nos acréscimos, Marcelo Henrique marcou o terceiro dos #LeõesDaBase, que venceram o Rap…",,pos,neu
"1,63908993822952E+018","RT @sportrecife: VITÓRIA RUBRO-NEGRA NA ITÁLIA! 🤌🏽

Nos acréscimos, Marcelo Henrique marcou o terceiro dos #LeõesDaBase, que venceram o Rap…",,pos,neu
"1,63908992373827E+018",RT @sportrecife: Fase de grupos concluída com sucesso! ✅ #LeãoNoNordestão https://t.co/MbcbsLjYAH,,pos,neu
"1,63908976713556E+018","RT @sportrecife: BASTIDORES DA LIDERANÇA NO AR! 👑

A vitória veio e a liderança também. Que dia, que encerramento de primeira fase: AQUI É…",,pos,neg
